vin_#,brand,model,model_year,series,segment,bodystyle,month_sold,day_sold,year_sold,sold_date,quarter,sales_volume,drive_configuration,engine,transmission,trim,color,seats,package,moonroof,parking_assist,remote_start,keyless_entry_keypad,premium_radio,power_mirror,moonroof_cost,parking_assist_cost,remote_start_cost,keyless_entry_keypad_cost,premium_radio_cost,power_mirror_cost,region,country_of_sale,days_on_lot,sales_channel_l1,sales_channel_l2,sales_channel_l3,marketing_campaign,gross_sales,variable_marketing,net_sales,labor,tooling,materials,option_costs,package_costs,freight,overhead,warranty,engineering,depreciation,total_variable_cost,contribution_margin,total_fixed_cost,tariffs,net_revenue,after_tax,sales_date
1ABCD2E34FG468929,Apechete,Chare,2015.0,S1,Full-Size Luxury,SUV,6.0,3.0,2016.0,6/3/16,Q2,1.0,AWD,v9 Turbo,5 Speed Manual,Luxury,Blue,Leather,Parking Technology Package,1,1.0,1,1.0,1.0,0.0,825.0,870.0,425.0,640.0,710.0,0.0,Europe,France,299,Retail,Government,Leasing,Cash Rebates,36911.0,8117.0,28794.0,2851.0,3110.0,9070.0,3470.0,1020.0,1814.0,2332.0,2591.0,3110.0,1037.0,23149.0,5646.0,7256.0,775.0,-1611.0,-2386.0,2016-06-03
1ABCD2E34FG472654,Jackson,Crux,2015.0,Cr1,Compact,Sedan,7.0,27.0,2015.0,7/27/15,Q3,1.0,FWD,v7 Gas,5 Speed Auto,Deluxe,White,Cloth,Technology Package,1,0.0,1,1.0,1.0,1.0,825.0,0.0,425.0,640.0,710.0,370.0,Europe,France,10,Retail,Government,Cash,Dealer Cash Incentives,16762.0,1306.0,15456.0,1659.0,1810.0,5280.0,2970.0,1270.0,1056.0,1358.0,1509.0,1810.0,603.0,15102.0,354.0,4224.0,352.0,-3870.0,-4222.0,2015-07-27
1ABCD2E34FG472734,Jackson,Crux,2015.0,Cr1,Compact,Sedan,3.0,29.0,2015.0,3/29/15,Q1,1.0,FWD,v7 Diesel,5 Speed Auto,Base,Blue,Cloth,Technology Package,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North America,Canada,16,Retail,Government,Financing,Low-Interest Financing,19756.0,1166.0,18590.0,1956.0,2134.0,6223.0,970.0,1490.0,1245.0,1600.0,1778.0,2134.0,711.0,15262.0,3328.0,4979.0,502.0,-1650.0,-2152.0,2015-03-29
1ABCD6E34FG472714,Jackson,Crux,2016.0,Cr1,Compact,Sedan,6.0,27.0,2016.0,6/27/16,Q2,1.0,AWD,v7 Supercharged,5 Speed Auto,Base,White,Cloth,Handling Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,South America,Brazil,23,Fleet,Employee/Partner Programs,Cash,Special Leases,18954.0,2328.0,16626.0,1876.0,2047.0,5970.0,1215.0,1270.0,1194.0,1535.0,1706.0,2047.0,682.0,14767.0,1859.0,4776.0,1846.0,-2917.0,-4763.0,2016-06-27
1ABCD2E34FG472639,Jackson,Crux,2015.0,Cr1,Compact,Sedan,2.0,13.0,2015.0,2/13/15,Q1,1.0,AWD,v7 Diesel,5 Speed Auto,Luxury,White,Cloth,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,South America,Chile,37,Retail,Government,Financing,Low-Interest Financing,17729.0,1117.0,16612.0,1755.0,1915.0,5585.0,3145.0,1490.0,1117.0,1436.0,1596.0,1915.0,638.0,16123.0,489.0,4468.0,429.0,-3979.0,-4408.0,2015-02-13
1ABCD2E34FG472714,Jackson,Crux,2015.0,Cr1,Compact,Sedan,6.0,27.0,2015.0,6/27/15,Q2,1.0,AWD,v7 Supercharged,5 Speed Auto,Base,White,Cloth,Handling Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,North America,Canada,53,Fleet,Employee/Partner Programs,Leasing,Special Leases,18729.0,2300.0,16429.0,1854.0,2023.0,5900.0,1215.0,1020.0,1180.0,1517.0,1686.0,2023.0,674.0,14371.0,2058.0,4720.0,476.0,-2662.0,-3138.0,2015-06-27
1ABCD2E34FG472678,Jackson,Crux,2015.0,Cr1,Compact,Sedan,3.0,29.0,2015.0,3/29/15,Q1,1.0,RWD,v7 Turbo,5 Speed Auto,Luxury,White,Cloth,Appearance Package,0,1.0,0,1.0,1.0,0.0,0.0,870.0,0.0,640.0,710.0,0.0,Europe,Poland,54,Fleet,Employee/Partner Programs,Leasing,Segment and Misc Incentives,16064.0,4659.0,11405.0,1590.0,1735.0,5060.0,2220.0,1567.0,1012.0,1301.0,1446.0,1735.0,578.0,14196.0,-2791.0,4048.0,2006.0,-6840.0,-8846.0,2015-03-29
1ABCD2E34FG472617,Jackson,Crux,2015.0,Cr1,Compact,Sedan,3.0,10.0,2015.0,3/10/15,Q1,1.0,RWD,i5 Turbo,6 Speed Manual,Base,Black,Cloth,Technology Package,1,0.0,0,0.0,1.0,0.0,825.0,0.0,0.0,0.0,710.0,0.0,North America,Canada,61,Fleet,Employee/Partner Programs,Leasing,Segment and Misc Incentives,18005.0,4897.0,13108.0,1782.0,1945.0,5672.0,2505.0,1795.0,1134.0,1458.0,1620.0,1945.0,648.0,15967.0,-2859.0,4537.0,457.0,-7397.0,-7854.0,2015-03-10
1ABCD2E34FG472674,Jackson,Crux,2015.0,Cr1,Compact,Sedan,9.0,12.0,2015.0,9/12/15,Q3,1.0,FWD,v7 Supercharged,6 Speed Manual,Deluxe,Silver,Cloth,Technology Package,1,0.0,0,1.0,0.0,1.0,825.0,0.0,0.0,640.0,0.0,370.0,Europe,Germany,86,Retail,Government,Financing,Low-Interest Financing,16912.0,2569.0,14343.0,1674.0,1826.0,5327.0,2255.0,1110.0,1065.0,1370.0,1522.0,1826.0,609.0,14324.0,19.0,4262.0,1324.0,-4243.0,-5567.0,2015-09-12
1ABCD6E34FG472667,Jackson,Crux,2016.0,Cr1,Compact,Sedan,6.0,3.0,2016.0,6/3/16,Q2,1.0,RWD,i5 Supercharged,5 Speed Auto,Luxury,Gray,Cloth,Exterior Protection Package,0,1.0,0,1.0,0.0,0.0,0.0,870.0,0.0,640.0,0.0,0.0,South America,Columbia,97,Fleet,Employee/Partner Programs,Financing,Dealer Cash Incentives,17448.0,1471.0,15976.0,1727.0,1884.0,5496.0,1510.0,1110.0,1099.0,1413.0,1570.0,1884.0,628.0,13926.0,2050.0,4397.0,778.0,-2347.0,-3125.0,2016-06-03
1ABCD2E34FG472684,Jackson,Crux,2015.0,Cr1,Compact,Sedan,11.0,27.0,2015.0,11/27/15,Q4,1.0,RWD,i5 Supercharged,5 Speed Auto,Luxury,Black,Cloth,Exterior Protection Package,0,1.0,0,1.0,0.0,0.0,0.0,870.0,0.0,640.0,0.0,0.0,Europe,Germany,101,Fleet,Employee/Partner Programs,Cash,Dealer Cash Incentives,17448.0,1471.0,15976.0,1727.0,1884.0,5496.0,1510.0,1490.0,1099.0,1413.0,1570.0,1884.0,628.0,14306.0,1670.0,4397.0,1366.0,-2727.0,-4093.0,2015-11-27
1ABCD2E34FG472667,Jackson,Crux,2015.0,Cr1,Compact,Sedan,6.0,3.0,2015.0,6/3/15,Q2,1.0,RWD,i5 Supercharged,5 Speed Auto,Luxury,Blue,Cloth,Exterior Protection Package,0,1.0,0,1.0,0.0,0.0,0.0,870.0,0.0,640.0,0.0,0.0,Europe,Germany,101,Fleet,Employee/Partner Programs,Cash,Dealer Cash Incentives,17241.0,1454.0,15787.0,1707.0,1862.0,5431.0,1510.0,1649.0,1086.0,1397.0,1552.0,1862.0,621.0,14331.0,1456.0,4345.0,1350.0,-2889.0,-4239.0,2015-06-03
1ABCD6E34FG472617,Jackson,Crux,2016.0,Cr1,Compact,Sedan,3.0,10.0,2016.0,3/10/16,Q1,1.0,RWD,i5 Turbo,6 Speed Manual,Base,White,Cloth,Technology Package,1,0.0,0,0.0,1.0,0.0,825.0,0.0,0.0,0.0,710.0,0.0,South America,Argentina,106,Fleet,Employee/Partner Programs,Leasing,Segment and Misc Incentives,18221.0,4956.0,13265.0,1804.0,1968.0,5740.0,2505.0,1567.0,1148.0,1476.0,1640.0,1968.0,656.0,15879.0,-2614.0,4592.0,2292.0,-7206.0,-9498.0,2016-03-10
1ABCD2E34FG472781,Jackson,Crux,2015.0,Cr1,Compact,Sedan,1.0,17.0,2015.0,1/17/15,Q1,1.0,FWD,v7 Supercharged,6 Speed Auto,Deluxe,Blue,Cloth,Handling Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,South America,Venezuela,110,Fleet,Employee/Partner Programs,Financing,Low-Interest Financing,16165.0,1348.0,14817.0,1600.0,1746.0,5092.0,1765.0,1649.0,1018.0,1309.0,1455.0,1746.0,582.0,13889.0,928.0,4074.0,388.0,-3146.0,-3533.0,2015-01-17
1ABCD6E34FG472684,Jackson,Crux,2016.0,Cr1,Compact,Sedan,11.0,27.0,2016.0,11/27/16,Q4,1.0,RWD,i5 Supercharged,5 Speed Auto,Luxury,Blue,Cloth,Exterior Protection Package,0,1.0,0,1.0,0.0,0.0,0.0,870.0,0.0,640.0,0.0,0.0,Europe,Germany,112,Fleet,Employee/Partner Programs,Leasing,Dealer Cash Incentives,17657.0,1489.0,16168.0,1748.0,1907.0,5562.0,1510.0,1110.0,1112.0,1430.0,1589.0,1907.0,636.0,14062.0,2106.0,4450.0,1383.0,-2343.0,-3726.0,2016-11-27
1ABCD6E34FG472639,Jackson,Crux,2016.0,Cr1,Compact,Sedan,2.0,13.0,2016.0,2/13/16,Q1,1.0,AWD,v7 Diesel,5 Speed Auto,Luxury,White,Cloth,Technology Package,1,0.0,0,1.0,1.0,0.0,825.0,0.0,0.0,640.0,710.0,0.0,North America,Mexico,115,Retail,Government,Cash,Low-Interest Financing,17942.0,1130.0,16811.0,1776.0,1938.0,5652.0,3145.0,1795.0,1130.0,1453.0,1615.0,1938.0,646.0,16566.0,245.0,4521.0,1387.0,-4276.0,-5663.0,2016-02-13
1ABCD2E34FG472604,Jackson,Crux,2015.0,Cr1,Compact,Sedan,8.0,20.0,2015.0,8/20/15,Q3,1.0,RWD,v7 Turbo,5 Speed Auto,Luxury,Gray,Cloth,Exterior Protection Package,0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,640.0,710.0,0.0,Europe,Spain,122,Retail,Government,Financing,Low-Interest Financing,17125.0,2091.0,15034.0,1695.0,1850.0,5394.0,1350.0,1020.0,1079.0,1387.0,1541.0,1850.0,617.0,13467.0,1567.0,4316.0,2014.0,-2749.0,-4762.0,2015-08-20
1ABCD2E34FG472628,Jackson,Crux,2015.0,Cr1,Compact,Sedan,11.0,18.0,2015.0,11/18/15,Q4,1.0,RWD,v7 Turbo,5 Speed Auto,Luxury,White,Cloth,Exterior Protection Package,0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,640.0,710.0,0.0,Europe,Spain,122,Retail,Government,Financing,Low-Interest Financing,17331.0,2116.0,15214.0,1716.0,1872.0,5459.0,1350.0,1020.0,1092.0,1404.0,1560.0,1872.0,624.0,13600.0,1614.0,4367.0,2038.0,-2753.0,-4791.0,2015-11-18
1ABCD2E34FG472672,Jackson,Crux,2015.0,Cr1,Compact,Sedan,2.0,11.0,2015.0,2/11/15,Q1,1.0,RWD,i5 Turbo,5 Speed Auto,Special Edition,White,Cloth,Parking Technology Package,1,0.0,0,1.0,0.0,0.0,825.0,0.0,0.0,640.0,0.0,0.0,North America,Mexico,124,Fleet,Employee/Partner Programs,Cash,Dealer Cash Incentives,17540.0,1426.0,16114.0,1736.0,1894.0,5525.0,2015.0,1020.0,1105.0,1421.0,1579.0,1894.0,631.0,14401.0,1713.0,4420.0,1356.0,-2707.0,-4063.0,2015-02-11
1ABCD6E34FG472781,Jackson,Crux,2016.0,Cr1,Compact,Sedan,1.0,17.0,2016.0,1/17/16,Q1,1.0,FWD,v7 Supercharged,6 Speed Auto,Deluxe,Blue,Cloth,Handling Package,0,0.0,1,0.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,370.0,South America,Columbia,134,Fleet,Employee/Partner Programs,Cash,Low-Interest Financing,16359.0,1364.0,14995.0,1620.0,1767.0,5153.0,1765.0,1270.0,1031.0,1325.0,1472.0,1767.0,589.0,13636.0,1359.0,4122.0,730.0,-2763.0,-3493.0,2016-01-17
1ABCD2E34FG472634,Jackson,Crux,2015.0,Cr1,Compact,Sedan,5.0,3.0,2015.0,5/3/15,Q2,1.0,FWD,v7 Supercharged,6 Speed Manual,Base,Blue,Cloth,Interior Package,1,1.0,0,1.0,0.0,0.0,825.0,870.0,0.0,640.0,0.0,0.0,North America,Mexico,141,Fleet,Employee/Partner Programs,Financing,Low-Interest Financing,19768.0,1455.0,18313.0,1957.0,2135.0,6227.0,2755.0,1795.0,1245.0,1601.0,1779.0,2135.0,712.0,17360.0,953.0,4982.0,1528.0,-4028.0,-5556.0,2015-05-03
1ABCD6E34FG472654,Jackson,Crux,2016.0,Cr1,Compact,Sedan,7.0,27.0,2016.0,7/27/16,Q3,1.0,FWD,v7 Gas,5 Speed Auto,Deluxe,Blue,Cloth,Technology Package,1,0.0,1,1.0,1.0,1.0,825.0,0.0,425.0,640.0,710.0,370.0,Europe,Poland,148,Retail,Government,Cash,Dealer Cash Incentives,16963.0,1322.0,15641.0,1679.0,1832.0,5343.0,2970.0,1795.0,1069.0,1374.0,1527.0,1832.0,611.0,15757.0,-116.0,4275.0,2119.0,-4390.0,-6509.0,2016-07-27
1ABCD6E34FG472604,Jackson,Crux,2016.0,Cr1,Compact,Sedan,8.0,20.0,2016.0,8/20/16,Q3,1.0,RWD,v7 Turbo,5 Speed Auto,Luxury,White,Cloth,Exterior Protection Package,0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,640.0,710.0,0.0,North America,Mexico,167,Retail,Government,Leasing,Low-Interest Financing,17331.0,2116.0,15214.0,1716.0,1872.0,5459.0,1350.0,1110.0,1092.0,1404.0,1560.0,1872.0,624.0,13690.0,1524.0,4367.0,693.0,-2843.0,-3536.0,2016-08-20
1ABCD6E34FG472634,Jackson,Crux,2016.0,Cr1,Compact,Sedan,5.0,3.0,2016.0,5/3/16,Q2,1.0,FWD,v7 Supercharged,6 Speed Manual,Base,Champagne,Cloth,Interior Package,1,1.0,0,1.0,0.0,0.0,825.0,870.0,0.0,640.0,0.0,0.0,North America,Canada,208,Fleet,Employee/Partner Programs,Leasing,Low-Interest Financing,20005.0,1472.0,18533.0,1981.0,2161.0,6302.0,2755.0,1649.0,1260.0,1620.0,1800.0,2161.0,720.0,17367.0,1165.0,5041.0,508.0,-3876.0,-4384.0,2016-05-03
1ABCD6E34FG472672,Jackson,Crux,2016.0,Cr1,Compact,Sedan,2.0,11.0,2016.0,2/11/16,Q1,1.0,RWD,i5 Turbo,5 Speed Auto,Special Edition,White,Cloth,Parking Technology Package,1,0.0,0,1.0,0.0,0.0,825.0,0.0,0.0,640.0,0.0,0.0,Europe,Poland,216,Fleet,Employee/Partner Programs,Financing,Dealer Cash Incentives,17750.0,1443.0,16307.0,1757.0,1917.0,5591.0,2015.0,1020.0,1118.0,1438.0,1598.0,1917.0,639.0,14537.0,1770.0,4473.0,373.0,-2703.0,-3076.0,2016-02-11
1ABCD6E34FG472628,Jackson,Crux,2016.0,Cr1,Compact,Sedan,11.0,18.0,2016.0,11/18/16,Q4,1.0,RWD,v7 Turbo,5 Speed Auto,Luxury,Champagne,Cloth,Exterior Protection Package,0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,640.0,710.0,0.0,Europe,Germany,259,Retail,Government,Leasing,Low-Interest Financing,17538.0,2141.0,15397.0,1736.0,1894.0,5525.0,1350.0,1110.0,1105.0,1421.0,1578.0,1894.0,631.0,13825.0,1572.0,4420.0,368.0,-2848.0,-3216.0,2016-11-18
1ABCD6E34FG472734,Jackson,Crux,2016.0,Cr1,Compact,Sedan,3.0,29.0,2016.0,3/29/16,Q1,1.0,FWD,v7 Diesel,5 Speed Auto,Base,Black,Cloth,Technology Package,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South America,Brazil,263,Retail,Government,Cash,Low-Interest Financing,19993.0,1180.0,18813.0,1979.0,2159.0,6298.0,970.0,1795.0,1260.0,1619.0,1799.0,2159.0,720.0,15721.0,3093.0,5038.0,2747.0,-1946.0,-4693.0,2016-03-29
1ABCD6E34FG472678,Jackson,Crux,2016.0,Cr1,Compact,Sedan,3.0,29.0,2016.0,3/29/16,Q1,1.0,RWD,v7 Turbo,5 Speed Auto,Luxury,Gray,Cloth,Appearance Package,0,1.0,0,1.0,1.0,0.0,0.0,870.0,0.0,640.0,710.0,0.0,North America,Mexico,271,Fleet,Employee/Partner Programs,Financing,Segment and Misc Incentives,16257.0,4715.0,11542.0,1609.0,1756.0,5121.0,2220.0,1490.0,1024.0,1317.0,1463.0,1756.0,585.0,14244.0,-2703.0,4097.0,650.0,-6799.0,-7450.0,2016-03-29
1ABCD6E34FG472674,Jackson,Crux,2016.0,Cr1,Compact,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,FWD,v7 Supercharged,6 Speed Manual,Deluxe,Blue,Cloth,Technology Package,1,0.0,0,1.0,0.0,1.0,825.0,0.0,0.0,640.0,0.0,370.0,South America,Columbia,272,Retail,Government,Cash,Low-Interest Financing,17115.0,2600.0,14515.0,1694.0,1848.0,5391.0,2255.0,1795.0,1078.0,1386.0,1540.0,1848.0,616.0,15140.0,-625.0,4313.0,763.0,-4938.0,-5702.0,2016-09-12
1ABCD6E34FG472675,Jackson,Crux,2016.0,Cr2,Mid-Size,Sedan,10.0,27.0,2016.0,10/27/16,Q4,1.0,AWD,v9 Gas,5 Speed Manual,Special Edition,Gray,Cloth,Parking Technology Package,1,1.0,0,1.0,0.0,0.0,825.0,870.0,0.0,640.0,0.0,0.0,South America,Venezuela,24,Retail,Government,Financing,Segment and Misc Incentives,18676.0,4354.0,14323.0,1849.0,2017.0,5883.0,2335.0,1020.0,1177.0,1513.0,1681.0,2017.0,672.0,15457.0,-1135.0,4706.0,2060.0,-5841.0,-7901.0,2016-10-27
1ABCD2E34FG472769,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,5.0,3.0,2015.0,5/3/15,Q2,1.0,RWD,v9 Supercharged,6 Speed Manual,Luxury,Black,Cloth,Technology Package,1,0.0,0,1.0,1.0,1.0,825.0,0.0,0.0,640.0,710.0,370.0,North America,Canada,45,Fleet,Employee/Partner Programs,Financing,Low-Interest Financing,17987.0,1872.0,16115.0,1781.0,1943.0,5666.0,2965.0,1020.0,1133.0,1457.0,1619.0,1943.0,648.0,15641.0,474.0,4533.0,457.0,-4058.0,-4515.0,2015-05-03
1ABCD6E34FG472783,Jackson,Crux,2016.0,Cr2,Mid-Size,Sedan,9.0,12.0,2016.0,9/12/16,Q3,1.0,RWD,v7 Diesel,6 Speed Auto,Special Edition,Blue,Cloth,Interior Package,1,0.0,0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,Europe,Poland,62,Retail,Government,Financing,Low-Interest Financing,19568.0,2948.0,16620.0,1937.0,2113.0,6164.0,1245.0,1649.0,1233.0,1585.0,1761.0,2113.0,704.0,15574.0,1046.0,4931.0,2444.0,-3885.0,-6329.0,2016-09-12
1ABCD2E34FG472750,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,8.0,20.0,2015.0,8/20/15,Q3,1.0,RWD,v7 Supercharged,6 Speed Auto,Special Edition,Silver,Cloth,Appearance Package,0,1.0,0,0.0,0.0,1.0,0.0,870.0,0.0,0.0,0.0,370.0,South America,Venezuela,69,Retail,Government,Financing,Low-Interest Financing,19040.0,1377.0,17663.0,1885.0,2056.0,5998.0,1240.0,1795.0,1200.0,1542.0,1714.0,2056.0,685.0,15373.0,2290.0,4798.0,457.0,-2508.0,-2965.0,2015-08-20
1ABCD2E34FG472783,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,9.0,12.0,2015.0,9/12/15,Q3,1.0,RWD,v7 Diesel,6 Speed Auto,Special Edition,Blue,Cloth,Interior Package,1,0.0,0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,Europe,United Kingdom,75,Retail,Government,Financing,Low-Interest Financing,19336.0,2913.0,16423.0,1914.0,2088.0,6091.0,1245.0,1490.0,1218.0,1566.0,1740.0,2088.0,696.0,15265.0,1158.0,4873.0,406.0,-3714.0,-4120.0,2015-09-12
1ABCD2E34FG472767,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,3.0,10.0,2015.0,3/10/15,Q1,1.0,RWD,v7 Gas,5 Speed Manual,Base,Gray,Cloth,Interior Package,0,1.0,0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,North America,Mexico,78,Retail,Government,Leasing,Segment and Misc Incentives,16875.0,2464.0,14411.0,1671.0,1823.0,5316.0,1420.0,1270.0,1063.0,1367.0,1519.0,1823.0,608.0,13625.0,786.0,4253.0,1304.0,-3467.0,-4771.0,2015-03-10
1ABCD2E34FG472782,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,1.0,17.0,2015.0,1/17/15,Q1,1.0,FWD,v7 Supercharged,5 Speed Manual,Base,Gray,Cloth,Parking Technology Package,0,1.0,1,0.0,0.0,0.0,0.0,870.0,425.0,0.0,0.0,0.0,Europe,United Kingdom,80,Fleet,Employee/Partner Programs,Financing,Low-Interest Financing,19463.0,1498.0,17965.0,1927.0,2102.0,6131.0,1295.0,1110.0,1226.0,1577.0,1752.0,2102.0,701.0,15017.0,2948.0,4905.0,409.0,-1957.0,-2365.0,2015-01-17
1ABCD2E34FG472614,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,7.0,27.0,2015.0,7/27/15,Q3,1.0,AWD,v9 Turbo,5 Speed Manual,Special Edition,Black,Cloth,Parking Technology Package,1,0.0,0,0.0,1.0,0.0,825.0,0.0,0.0,0.0,710.0,0.0,South America,Venezuela,85,Fleet,Employee/Partner Programs,Financing,Low-Interest Financing,19936.0,2912.0,17024.0,1974.0,2153.0,6280.0,2455.0,1649.0,1256.0,1615.0,1794.0,2153.0,718.0,17023.0,1.0,5024.0,478.0,-5022.0,-5501.0,2015-07-27
1ABCD2E34FG472622,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,2.0,11.0,2015.0,2/11/15,Q1,1.0,FWD,v9 Diesel,6 Speed Manual,Luxury,Blue,Cloth,Appearance Package,0,1.0,0,0.0,1.0,1.0,0.0,870.0,0.0,0.0,710.0,370.0,Europe,Poland,89,Fleet,Employee/Partner Programs,Cash,Dealer Cash Incentives,19609.0,1181.0,18428.0,1941.0,2118.0,6177.0,1950.0,1270.0,1235.0,1588.0,1765.0,2118.0,706.0,15927.0,2501.0,4941.0,2449.0,-2440.0,-4889.0,2015-02-11
1ABCD2E34FG472635,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,10.0,4.0,2015.0,10/4/15,Q4,1.0,FWD,v9 Diesel,6 Speed Manual,Luxury,Gray,Cloth,Appearance Package,0,1.0,0,0.0,1.0,1.0,0.0,870.0,0.0,0.0,710.0,370.0,Europe,Poland,89,Fleet,Employee/Partner Programs,Cash,Dealer Cash Incentives,19844.0,1195.0,18649.0,1965.0,2143.0,6251.0,1950.0,1795.0,1250.0,1607.0,1786.0,2143.0,714.0,16604.0,2045.0,5001.0,2479.0,-2956.0,-5434.0,2015-10-04
1ABCD2E34FG472686,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,3.0,29.0,2015.0,3/29/15,Q1,1.0,RWD,v7 Diesel,6 Speed Auto,Special Edition,Gray,Cloth,Interior Package,0,0.0,1,1.0,0.0,0.0,0.0,0.0,425.0,640.0,0.0,0.0,North America,Mexico,95,Retail,Government,Leasing,Special Leases,17745.0,2294.0,15451.0,1757.0,1916.0,5590.0,1485.0,1649.0,1118.0,1437.0,1597.0,1916.0,639.0,14633.0,818.0,4472.0,1372.0,-3654.0,-5025.0,2015-03-29
1ABCD6E34FG472769,Jackson,Crux,2016.0,Cr2,Mid-Size,Sedan,5.0,3.0,2016.0,5/3/16,Q2,1.0,RWD,v9 Supercharged,6 Speed Manual,Luxury,Black,Cloth,Technology Package,1,0.0,0,1.0,1.0,1.0,825.0,0.0,0.0,640.0,710.0,370.0,Europe,France,109,Fleet,Employee/Partner Programs,Cash,Low-Interest Financing,18203.0,1894.0,16308.0,1802.0,1966.0,5734.0,2965.0,1795.0,1147.0,1474.0,1638.0,1966.0,655.0,16555.0,-247.0,4587.0,2228.0,-4834.0,-7062.0,2016-05-03
1ABCD6E34FG472767,Jackson,Crux,2016.0,Cr2,Mid-Size,Sedan,3.0,10.0,2016.0,3/10/16,Q1,1.0,RWD,v7 Gas,5 Speed Manual,Base,Champagne,Cloth,Interior Package,0,1.0,0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,Europe,United Kingdom,117,Retail,Government,Cash,Segment and Misc Incentives,17078.0,2494.0,14584.0,1691.0,1844.0,5379.0,1420.0,1649.0,1076.0,1383.0,1537.0,1844.0,615.0,14135.0,449.0,4304.0,359.0,-3855.0,-4213.0,2016-03-10
1ABCD6E34FG472640,Jackson,Crux,2016.0,Cr2,Mid-Size,Sedan,2.0,13.0,2016.0,2/13/16,Q1,1.0,RWD,v9 Turbo,6 Speed Manual,Base,Blue,Cloth,Handling Package,1,0.0,1,0.0,0.0,0.0,825.0,0.0,425.0,0.0,0.0,0.0,Europe,Poland,126,Fleet,Employee/Partner Programs,Financing,Special Leases,19883.0,3033.0,16850.0,1968.0,2147.0,6263.0,1670.0,1270.0,1253.0,1611.0,1789.0,2147.0,716.0,15824.0,1026.0,5010.0,2483.0,-3985.0,-6468.0,2016-02-13
1ABCD2E34FG472675,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,10.0,27.0,2015.0,10/27/15,Q4,1.0,AWD,v9 Gas,5 Speed Manual,Special Edition,Black,Cloth,Parking Technology Package,1,1.0,0,1.0,0.0,0.0,825.0,870.0,0.0,640.0,0.0,0.0,North America,Canada,140,Retail,Government,Leasing,Segment and Misc Incentives,18455.0,4302.0,14153.0,1827.0,1993.0,5813.0,2335.0,1649.0,1163.0,1495.0,1661.0,1993.0,664.0,15943.0,-1790.0,4651.0,469.0,-6441.0,-6909.0,2015-10-27
1ABCD2E34FG472743,Jackson,Crux,2015.0,Cr2,Mid-Size,Sedan,3.0,29.0,2015.0,3/29/15,Q1,1.0,AWD,v9 Gas,5 Speed Manual,Special Edition,White,Cloth,Parking Technology Package,1,1.0,0,1.0,0.0,0.0,825.0,870.0,0.0,640.0,0.0,0.0,North America,Canada,140,Retail,Government,Leasing,Segment and Misc Incentives,18236.0,4251.0,13985.0,1805.0,1969.0,5744.0,2335.0,1649.0,1149.0,1477.0,1641.0,1969.0,656.0,15801.0,-1816.0,4595.0,463.0,-6411.0,-6875.0,2015-03-29
1ABCD6E34FG472686,Jackson,Crux,2016.0,Cr2,Mid-Size,Sedan,3.0,29.0,2016.0,3/29/16,Q1,1.0,RWD,v7 Diesel,6 Speed Auto,Special Edition,Gray,Cloth,Interior Package,0,0.0,1,1.0,0.0,0.0,0.0,0.0,425.0,640.0,0.0,0.0,Europe,United Kingdom,143,Retail,Government,Cash,Special Leases,17958.0,2322.0,15636.0,1778.0,1939.0,5657.0,1485.0,1649.0,1131.0,1455.0,1616.0,1939.0,646.0,14771.0,866.0,4525.0,377.0,-3660.0,-4037.0,2016-03-29
